Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,169.789993,172.000000,168.699997,170.800003,170.800003,3420200
2019-11-27,170.529999,180.619995,169.699997,180.179993,180.179993,4433900
2019-11-29,178.500000,181.360001,176.649994,180.899994,180.899994,1472300
2019-12-02,180.690002,181.190002,175.070007,175.630005,175.630005,1886800
2019-12-03,172.199997,175.729996,170.919998,175.399994,175.399994,1352200
2019-12-04,175.089996,177.330002,173.610001,176.399994,176.399994,1122700
2019-12-05,177.559998,177.559998,175.220001,176.630005,176.630005,975000
2019-12-06,177.929993,179.919998,176.729996,179.320007,179.320007,971400
2019-12-09,179.309998,181.550003,178.710007,178.830002,178.830002,1425100
2019-12-10,178.500000,179.809998,177.660004,178.460007,178.460007,1159000
2019-12-11,179.080002,179.899994,177.710007,179.639999,179.639999,1605700
2019-12-12,175.759995,178.949997,175.320007,177.899994,177.899994,1506200
2019-12-13,178.419998,179.789993,177.559998,179.410004,179.410004,1323400
2019-12-16,180.130005,184.869995,180.009995,184.369995,184.369995,1750200
2019-12-17,184.610001,185.399994,180.740005,181.490005,181.490005,1427100
2019-12-18,182.000000,185.080002,181.500000,183.750000,183.750000,1137600
2019-12-19,184.000000,184.750000,182.369995,183.779999,183.779999,974400
2019-12-20,185.750000,185.750000,182.619995,182.839996,182.839996,2396800
2019-12-23,183.179993,183.830002,181.729996,182.919998,182.919998,903600
2019-12-24,183.199997,184.000000,182.820007,183.910004,183.910004,256200
2019-12-26,184.399994,185.309998,183.679993,184.240005,184.240005,634400
2019-12-27,185.300003,185.639999,183.699997,185.380005,185.380005,645200
2019-12-30,184.630005,185.500000,182.009995,183.300003,183.300003,999200
2019-12-31,183.050003,184.320007,182.309998,183.460007,183.460007,760300
2020-01-02,184.210007,187.889999,181.880005,187.830002,187.830002,1515000
2020-01-03,184.490005,186.410004,183.779999,184.949997,184.949997,737900
2020-01-06,183.779999,187.250000,183.160004,187.119995,187.119995,1021900
2020-01-07,186.130005,188.169998,185.100006,187.500000,187.500000,897200
2020-01-08,188.220001,190.500000,187.029999,189.949997,189.949997,1314800
2020-01-09,191.710007,192.699997,190.679993,191.940002,191.940002,1164500
2020-01-10,193.160004,193.419998,191.839996,192.360001,192.360001,708900
2020-01-13,190.000000,193.369995,190.000000,192.449997,192.449997,1454200
2020-01-14,192.250000,193.130005,190.630005,191.110001,191.110001,1146500
2020-01-15,190.940002,192.169998,190.009995,190.789993,190.789993,1444000
2020-01-16,192.509995,193.119995,191.500000,192.500000,192.500000,2195900
2020-01-17,192.380005,194.240005,191.309998,193.350006,193.350006,2384900
2020-01-21,194.009995,197.550003,193.699997,195.839996,195.839996,1455400
2020-01-22,197.470001,198.720001,194.619995,194.729996,194.729996,1068600
2020-01-23,195.389999,198.910004,193.759995,198.600006,198.600006,1687300
2020-01-24,199.429993,200.899994,197.910004,199.190002,199.190002,2437200
2020-01-27,195.770004,197.149994,192.960007,195.869995,195.869995,1837800
2020-01-28,196.259995,200.429993,195.679993,200.029999,200.029999,1270100
2020-01-29,200.919998,201.570007,198.860001,199.740005,199.740005,838200
2020-01-30,198.419998,200.839996,196.979996,198.990005,198.990005,1520900
2020-01-31,198.770004,199.320007,193.309998,196.850006,196.850006,1616600
2020-02-03,197.860001,199.940002,197.779999,199.259995,199.259995,888300
2020-02-04,202.000000,204.190002,200.509995,203.940002,203.940002,1093300
2020-02-05,206.720001,207.190002,200.789993,202.080002,202.080002,1366500
2020-02-06,203.619995,206.919998,202.460007,206.000000,206.000000,1326000
2020-02-07,205.580002,210.130005,204.639999,207.009995,207.009995,1410200
2020-02-10,207.240005,207.759995,205.339996,206.100006,206.100006,1557000
2020-02-11,207.350006,207.990005,204.520004,205.800003,205.800003,1289700
2020-02-12,206.759995,207.720001,205.449997,207.110001,207.110001,1177200
2020-02-13,206.339996,208.470001,206.339996,207.509995,207.509995,897500
2020-02-14,208.089996,209.199997,207.240005,208.949997,208.949997,996900
2020-02-18,209.470001,209.820007,206.899994,207.059998,207.059998,1342500
2020-02-19,209.330002,211.179993,208.639999,210.759995,210.759995,1569900
2020-02-20,210.440002,211.580002,205.070007,206.669998,206.669998,1527300
2020-02-21,205.000000,206.270004,199.850006,201.910004,201.910004,1774800
2020-02-24,195.559998,197.289993,192.429993,194.369995,194.369995,2104900
2020-02-25,196.470001,197.419998,185.740005,186.729996,186.729996,2282300
2020-02-26,188.589996,194.149994,187.660004,190.669998,190.669998,2850100
2020-02-27,184.240005,188.490005,180.070007,180.649994,180.649994,2688300
2020-02-28,176.570007,191.360001,175.050003,190.880005,190.880005,4339600
2020-03-02,190.669998,191.970001,183.270004,190.830002,190.830002,2698800
2020-03-03,187.850006,190.000000,177.820007,180.550003,180.550003,2756100
2020-03-04,183.899994,191.679993,182.130005,191.419998,191.419998,2242800
2020-03-05,185.470001,192.729996,182.830002,184.039993,184.039993,2328700
2020-03-06,177.830002,179.679993,168.550003,173.419998,173.419998,3272200
2020-03-09,157.820007,164.809998,156.710007,160.050003,160.050003,3108500
2020-03-10,165.600006,166.500000,157.100006,164.479996,164.479996,3439400
2020-03-11,159.550003,161.750000,152.360001,154.399994,154.399994,2789400
2020-03-12,143.789993,148.500000,135.699997,136.000000,136.000000,5014100
2020-03-13,146.000000,158.169998,138.449997,158.029999,158.029999,3998400
2020-03-16,140.990005,153.490005,135.240005,148.080002,148.080002,4100900
2020-03-17,149.690002,157.949997,140.050003,154.919998,154.919998,4110600
2020-03-18,145.220001,154.380005,125.379997,141.820007,141.820007,4762400
2020-03-19,141.449997,152.270004,134.979996,149.229996,149.229996,3749300
